Date,Country,City,Street,Type,Subtype,Location
,FR,Palaiseau,,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.256925 48.722009)
,FR,Wissous,Avenue Le Concorde,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.302522 48.720861)
,FR,Les Ulis,Avenue du Canada,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.192422 48.685206)
,FR,Saulx-les-Chartreux,Route de Montlhéry,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.260563 48.683231)
,FR,Verrières-le-Buisson,Rue Marius Hue,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.280642 48.743862)
,FR,Saulx-les-Chartreux,Avenue Sadi Carnot,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.275185 48.671)
,FR,Saulx-les-Chartreux,Avenue Sadi Carnot,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.274839 48.670953)
,FR,Verrières-le-Buisson,Rue Marius Hue,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.279195 48.743023)
,FR,Wissous,Rue Marcellin Berthelot,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.318889 48.741225)
,FR,Verrières-le-Buisson,Rue Marius Hue,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.280237 48.743613)
,FR,Verrières-le-Buisson,Boulevard du Maréchal Foch,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.267683 48.744815)
,FR,Wissous,Rue Marcellin Berthelot,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.316853 48.739065)
,FR,Wissous,Rue Marcellin Berthelot,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.317061 48.739311)
,FR,Saulx-les-Chartreux,Avenue Sadi Carnot,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.261058 48.671959)
,FR,Igny,Avenue Jean Moulin,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.235949 48.736599)
,FR,Wissous,Rue Marcellin Berthelot,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.3164 48.73831)
,FR,Saulx-les-Chartreux,Avenue Sadi Carnot,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.261132 48.671944)
,FR,Wissous,Rue Marcellin Berthelot,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.316658 48.738756)
,FR,Saulx-les-Chartreux,Avenue Sadi Carnot,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.258794 48.67294)
,FR,La Ville-du-Bois,Rue des Cailleboudes,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.274096 48.660465)
,FR,Les Ulis,,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.167999 48.676589)
,FR,La Ville-du-Bois,Voie des Postes,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.274994 48.66092)
,FR,Saulx-les-Chartreux,Avenue Sadi Carnot,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.275795 48.671158)
,FR,Wissous,Rue Marcellin Berthelot,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.316762 48.738932)
,FR,Verrières-le-Buisson,Boulevard du Maréchal Foch,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.262331 48.742261)
,FR,La Ville-du-Bois,Voie des Postes,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.273744 48.657031)
,FR,Wissous,Rue Marcellin Berthelot,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.318986 48.741321)
,FR,La Ville-du-Bois,Vieux Chemin de Montlhéry,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.268211 48.654727)
,FR,Longjumeau,Rue du Président François Mitterrand,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.296443 48.701768)
,FR,La Ville-du-Bois,Rue des Prés,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.269643 48.656619)
,FR,La Ville-du-Bois,Rue des Joncs Marins,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.272905 48.664438)
,FR,La Ville-du-Bois,Voie des Postes,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.275155 48.661995)
,FR,Nozay,Route de Montlhéry,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.249939 48.651978)
,FR,Verrières-le-Buisson,Rue Marius Hue,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.278282 48.742519)
,FR,Verrières-le-Buisson,Rue Marius Hue,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.279393 48.743132)
,FR,Wissous,Rue Marcellin Berthelot,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.317219 48.739493)
,FR,La Ville-du-Bois,Rue des Joncs Marins,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.269105 48.66472)
,FR,La Ville-du-Bois,Voie des Postes,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.274338 48.659705)
,FR,Verrières-le-Buisson,Rue Marius Hue,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.280742 48.743923)
,FR,Marcoussis,Route de Montlhéry,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.212423 48.665023)
,FR,Saulx-les-Chartreux,,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.264209 48.679588)
,FR,Les Ulis,Avenue du Canada,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.192848 48.685386)
,FR,Verrières-le-Buisson,Boulevard du Maréchal Juin,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.273668 48.753892)
,FR,Verrières-le-Buisson,Rue Marius Hue,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.278846 48.74283)
,FR,Verrières-le-Buisson,Rue Marius Hue,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.279456 48.743167)
,FR,Verrières-le-Buisson,Rue Marius Hue,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.279328 48.743096)
,FR,Verrières-le-Buisson,Rue Marius Hue,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.279972 48.743453)
,FR,Saint-Aubin,,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.147152 48.71)
,FR,Verrières-le-Buisson,Avenue Cambacérès,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.271515 48.738995)
,FR,Les Ulis,Avenue du Canada,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.193089 48.685517)
,FR,Verrières-le-Buisson,Rue Marius Hue,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.278921 48.742872)
,FR,Wissous,Rue Marcellin Berthelot,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.317095 48.739349)
,FR,Verrières-le-Buisson,Rue d'Estienne d'Orves,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.263211 48.744987)
,FR,Verrières-le-Buisson,Avenue Cambacérès,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.269357 48.741244)
,FR,Palaiseau,,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.256883 48.721955)
,FR,La Ville-du-Bois,Vieux Chemin de Montlhéry,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.268003 48.653457)
,FR,Wissous,Rue Marcellin Berthelot,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.319087 48.741421)
,FR,La Ville-du-Bois,Vieux Chemin de Montlhéry,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.268031 48.652638)
,FR,Verrières-le-Buisson,Rue Marius Hue,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.27928 48.74307)
,FR,Nozay,Route de Montlhéry,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.250149 48.651909)
,FR,Verrières-le-Buisson,Rue Marius Hue,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.279498 48.74319)
,FR,Igny,Rue des Acacias,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.225971 48.729276)
,FR,Nozay,Route de Montlhéry,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.250466 48.651781)
,FR,Verrières-le-Buisson,Rue de Paris,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.25052 48.741075)
,FR,Nozay,Route de Montlhéry,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.24969 48.652059)
,FR,Palaiseau,Rue Henri Barbusse,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.260658 48.718971)
,FR,Orsay,Avenue de Bourgogne,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.179058 48.684666)
,FR,Verrières-le-Buisson,Rue de Paris,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.249282 48.740359)
,FR,La Ville-du-Bois,Voie des Postes,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.274398 48.659831)
,FR,Nozay,Route de Montlhéry,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.249992 48.65196)
,FR,La Ville-du-Bois,Voie des Postes,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.273818 48.657826)
,FR,Verrières-le-Buisson,Rue Marius Hue,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.279356 48.743112)
,FR,Longjumeau,Rue de Ballainvilliers,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.299887 48.678939)
,FR,Igny,Avenue Jean Moulin,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.236184 48.736572)
,FR,Saulx-les-Chartreux,Avenue Sadi Carnot,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.274043 48.670854)
,FR,Linas,Chemin Royal,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(2.263815 48.624202)
