Date,Country,City,Street,Type,Subtype,Location
16 déc. 2025,FR,Orsay,Rue de la Ferme,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.188144 48.68441)
13 déc. 2025,FR,Orsay,Boulevard de la Terrasse,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.195475 48.700374)
12 déc. 2025,FR,Longjumeau,Avenue du Maréchal Leclerc,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.293168 48.698001)
11 déc. 2025,FR,Verrières-le-Buisson,Avenue Gabriel Péri,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.267786 48.737458)
6 déc. 2025,FR,Palaiseau,Rue Charles Péguy,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.215537 48.704882)
3 déc. 2025,FR,Palaiseau,Boulevard Viala,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.242937 48.714269)
3 déc. 2025,FR,Orsay,,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.188282 48.684512)
2 déc. 2025,FR,Orsay,Avenue des Tropiques,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.188876 48.684556)
2 déc. 2025,FR,Verrières-le-Buisson,Rue d'Estienne d'Orves,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.254557 48.740531)
1 déc. 2025,FR,Longjumeau,Route de Corbeil,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.311 48.682608)
1 déc. 2025,FR,Wissous,Route d'Antony,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.32467 48.733871)
1 déc. 2025,FR,Longjumeau,Route de Corbeil,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.311216 48.682474)
1 déc. 2025,FR,Wissous,Route d'Antony,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.32466 48.734042)
30 nov. 2025,FR,Longjumeau,,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.299906 48.687239)
30 nov. 2025,FR,Villebon-sur-Yvette,Rue des Casseaux,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.227086 48.698578)
30 nov. 2025,FR,Verrières-le-Buisson,Avenue Georges Pompidou,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.270948 48.756903)
29 nov. 2025,FR,Orsay,,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.188391 48.684634)
29 nov. 2025,FR,Villebon-sur-Yvette,Rue du Grand Dôme,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.224992 48.691487)
29 nov. 2025,FR,Verrières-le-Buisson,Avenue Georges Pompidou,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.270751 48.757004)
29 nov. 2025,FR,Verrières-le-Buisson,,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.266839 48.744168)
28 nov. 2025,FR,Villejust,Rue de Saulx,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.239148 48.685013)
28 nov. 2025,FR,La Ville-du-Bois,,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.268698 48.660511)
27 nov. 2025,FR,Wissous,Route d'Antony,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.324234 48.734971)
26 nov. 2025,FR,Les Ulis,Avenue de Normandie,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.16634 48.687193)
26 nov. 2025,FR,Longjumeau,Rue du Président François Mitterrand,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.292398 48.693012)
26 nov. 2025,FR,Palaiseau,Rue Charles Péguy,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.215385 48.704935)
26 nov. 2025,FR,Longjumeau,Route de Corbeil,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.293683 48.693372)
25 nov. 2025,FR,Les Ulis,Avenue de Normandie,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.167207 48.68709)
25 nov. 2025,FR,Palaiseau,Avenue des Alliés,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.249024 48.719705)
25 nov. 2025,FR,Les Ulis,Avenue de Normandie,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.164931 48.687415)
25 nov. 2025,FR,Les Ulis,Avenue de Normandie,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.166798 48.687138)
25 nov. 2025,FR,Les Ulis,Avenue de Normandie,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.163827 48.687594)
24 nov. 2025,FR,Verrières-le-Buisson,Avenue Georges Pompidou,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.270946 48.756904)
24 nov. 2025,FR,Villebon-sur-Yvette,D59,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.257019 48.704441)
23 nov. 2025,FR,Villebon-sur-Yvette,D59,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.257833 48.704793)
23 nov. 2025,FR,Villebon-sur-Yvette,D59,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.256611 48.704451)
22 nov. 2025,FR,Villebon-sur-Yvette,D59,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.257202 48.704496)
22 nov. 2025,FR,Villebon-sur-Yvette,,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.256595 48.705113)
22 nov. 2025,FR,Villebon-sur-Yvette,D59,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.257811 48.704787)
22 nov. 2025,FR,Villebon-sur-Yvette,D59,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.257768 48.704775)
21 nov. 2025,FR,Orsay,Rue Archangé,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.184843 48.696742)
21 nov. 2025,FR,Palaiseau,Rue Charles Péguy,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.215903 48.704754)
21 nov. 2025,FR,Longjumeau,Rue Copernic,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.318544 48.685491)
21 nov. 2025,FR,Palaiseau,Rue George Sand,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.246397 48.710399)
20 nov. 2025,FR,Palaiseau,Rue Charles Péguy,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.215483 48.704901)
18 nov. 2025,FR,Palaiseau,Rue George Sand,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.244034 48.707498)
18 nov. 2025,FR,Les Ulis,,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.178285 48.684552)
18 nov. 2025,FR,Orsay,Boulevard de la Rigole de Corbeville,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.181715 48.714797)
17 nov. 2025,FR,Orsay,Rue de Versailles,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.187696 48.708048)
17 nov. 2025,FR,Longjumeau,Avenue du Général de Gaulle,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.299005 48.696874)
17 nov. 2025,FR,Villebon-sur-Yvette,,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.22582 48.691086)
17 nov. 2025,FR,Palaiseau,Rue George Sand,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.246361 48.710247)
17 nov. 2025,FR,Palaiseau,Rue George Sand,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.244583 48.707908)
17 nov. 2025,FR,Longjumeau,Rue de Chilly,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.298962 48.697717)
17 nov. 2025,FR,Longjumeau,Avenue de la Solidarité,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.29914 48.697688)
16 nov. 2025,FR,Palaiseau,Rue George Sand,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.24587 48.708898)
16 nov. 2025,FR,Villebon-sur-Yvette,Avenue de la Baltique,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.209433 48.689652)
16 nov. 2025,FR,Orsay,Rue de Versailles,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.18761 48.708215)
16 nov. 2025,FR,Palaiseau,Rue George Sand,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.24312 48.706591)
15 nov. 2025,FR,Orsay,Rue André Maginot,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.184835 48.696546)
15 nov. 2025,FR,Orsay,Rue de Chartres,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.184362 48.696576)
15 nov. 2025,FR,Les Ulis,,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.167902 48.676498)
14 nov. 2025,FR,Palaiseau,Boulevard de la Grande Ceinture,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.251297 48.72091)
13 nov. 2025,FR,Palaiseau,Rue Charles Péguy,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.215679 48.704832)
13 nov. 2025,FR,Orsay,Rue Louis Scocard,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.184398 48.696275)
13 nov. 2025,FR,Palaiseau,Boulevard de la Grande Ceinture,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.252963 48.722264)
12 nov. 2025,FR,Villejust,Rue de Saulx,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.23889 48.684923)
12 nov. 2025,FR,Verrières-le-Buisson,Boulevard du Maréchal Foch,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.263688 48.742842)
11 nov. 2025,FR,Palaiseau,Rue George Sand,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.243499 48.70698)
9 nov. 2025,FR,Marcoussis,Rue de Montlhéry,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.245431 48.63995)
9 nov. 2025,FR,Marcoussis,Rue Alfred Dubois,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.244757 48.639968)
7 nov. 2025,FR,Palaiseau,Rue George Sand,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.24462 48.707935)
7 nov. 2025,FR,Palaiseau,Rue George Sand,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.243672 48.707157)
6 nov. 2025,FR,Palaiseau,Rue Charles Péguy,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.215616 48.704854)
6 nov. 2025,FR,Wissous,Rue de la Croix Brisée,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.312369 48.725393)
5 nov. 2025,FR,Orsay,Boulevard de la Terrasse,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.201469 48.699886)
4 nov. 2025,FR,Villejust,Rue de Saulx,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.238942 48.684948)
3 nov. 2025,FR,Orsay,Rue Louis Scocard,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.184457 48.696339)
30 oct. 2025,FR,Verrières-le-Buisson,Avenue Georges Pompidou,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.27932 48.748653)
29 oct. 2025,FR,Wissous,Route d'Antony,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.324459 48.734665)
27 oct. 2025,FR,Verrières-le-Buisson,Avenue Gabriel Péri,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.262754 48.742845)
26 oct. 2025,FR,Wissous,Boulevard de l'Europe,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.336772 48.736758)
25 oct. 2025,FR,Palaiseau,Rue Charles Péguy,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.214799 48.705144)
24 oct. 2025,FR,Saclay,,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.162432 48.730377)
24 oct. 2025,FR,Ballainvilliers,Rue de la Voie Verte,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.296295 48.677947)
22 oct. 2025,FR,Wissous,Route d'Antony,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.320058 48.741587)
21 oct. 2025,FR,Orsay,Boulevard de la Rigole de Corbeville,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.178054 48.71542)
21 oct. 2025,FR,Orsay,Rue Nicolas Appert,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.174773 48.71281)
21 oct. 2025,FR,Palaiseau,Boulevard Gaspard Monge,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.197947 48.714922)
21 oct. 2025,FR,Verrières-le-Buisson,,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.266493 48.746891)
20 oct. 2025,FR,Verrières-le-Buisson,Rue d'Estienne d'Orves,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.261106 48.742218)
20 oct. 2025,FR,Orsay,Rue Nicolas Appert,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.175044 48.712405)
20 oct. 2025,FR,Villebon-sur-Yvette,,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.252801 48.703826)
20 oct. 2025,FR,Verrières-le-Buisson,Rue Marius Hue,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.275805 48.740305)
20 oct. 2025,FR,Orsay,Rue de la Ferme,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.188007 48.684408)
19 oct. 2025,FR,Palaiseau,Rue George Sand,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.243766 48.707253)
19 oct. 2025,FR,Palaiseau,Rue George Sand,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.244422 48.707787)
17 oct. 2025,FR,La Ville-du-Bois,Route de Nozay,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.252314 48.663232)
17 oct. 2025,FR,Les Ulis,Avenue des Tropiques,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.196862 48.68553)
17 oct. 2025,FR,Linas,Chemin de Tabor,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.25833 48.622526)
17 oct. 2025,FR,La Ville-du-Bois,Route de Nozay,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.252288 48.66324)
16 oct. 2025,FR,Palaiseau,Rue George Sand,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.244548 48.707882)
16 oct. 2025,FR,Palaiseau,Boulevard de la Grande Ceinture,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.251944 48.72166)
15 oct. 2025,FR,Les Ulis,Avenue de Bourgogne,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.17852 48.68448)
15 oct. 2025,FR,Palaiseau,Avenue Augustin Fresnel,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.204229 48.714222)
15 oct. 2025,FR,Palaiseau,Boulevard Gaspard Monge,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.198046 48.714911)
15 oct. 2025,FR,Marcoussis,Rue Jean de Montaigu,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.244457 48.639228)
14 oct. 2025,FR,La Ville-du-Bois,Rue des Écoles,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.26952 48.661507)
14 oct. 2025,FR,Villebon-sur-Yvette,Avenue de Norvège,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.212968 48.691924)
14 oct. 2025,FR,Verrières-le-Buisson,,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.266343 48.744105)
13 oct. 2025,FR,Les Ulis,Avenue de Bourgogne,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.178428 48.684443)
13 oct. 2025,FR,Saint-Aubin,,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.15088 48.718412)
13 oct. 2025,FR,Palaiseau,Rue de Unna,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.262145 48.715329)
13 oct. 2025,FR,Orsay,,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.188624 48.684583)
10 oct. 2025,FR,Wissous,Boulevard de l'Europe,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.336863 48.736962)
9 oct. 2025,FR,Palaiseau,Boulevard de la Grande Ceinture,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.253046 48.722314)
9 oct. 2025,FR,Wissous,Boulevard de l'Europe,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.33691 48.737071)
9 oct. 2025,FR,La Ville-du-Bois,Avenue de la Division Leclerc,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.276131 48.660665)
8 oct. 2025,FR,Wissous,Boulevard de l'Europe,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.336837 48.736904)
7 oct. 2025,FR,Wissous,Boulevard de l'Europe,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.33674 48.736684)
7 oct. 2025,FR,Les Ulis,Avenue de Bourgogne,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.175959 48.683579)
6 oct. 2025,FR,Igny,Route de Vauhallan,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.22159 48.737292)
6 oct. 2025,FR,Villejust,Rue de Saulx,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.23765 48.683835)
6 oct. 2025,FR,Saint-Aubin,Rue des Aimants,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.150495 48.718628)
4 oct. 2025,FR,Verrières-le-Buisson,Rue des Petits Ruisseaux,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.283564 48.748228)
3 oct. 2025,FR,Palaiseau,Rue George Sand,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.246478 48.710744)
3 oct. 2025,FR,Palaiseau,Rue George Sand,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.244665 48.707969)
2 oct. 2025,FR,Orsay,Rue de la Ferme,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.183323 48.684855)
2 oct. 2025,FR,Orsay,Boulevard Friedel,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.180773 48.715488)
2 oct. 2025,FR,Palaiseau,,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.213691 48.70575)
1 oct. 2025,FR,Palaiseau,Boulevard de la Grande Ceinture,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.25114 48.720493)
1 oct. 2025,FR,Palaiseau,Boulevard de la Grande Ceinture,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.252253 48.721839)
1 oct. 2025,FR,Les Ulis,Avenue du Canada,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.196675 48.687521)
1 oct. 2025,FR,Orsay,D446,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.188605 48.684327)
28 sept. 2025,FR,Longjumeau,Avenue du Général de Gaulle,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.298649 48.695462)
26 sept. 2025,FR,La Ville-du-Bois,Avenue de la Division Leclerc,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.27872 48.667378)
26 sept. 2025,FR,La Ville-du-Bois,Avenue de la Division Leclerc,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.276288 48.661077)
26 sept. 2025,FR,Les Ulis,Avenue du Canada,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.196592 48.687476)
26 sept. 2025,FR,Wissous,Boulevard de l'Europe,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.336865 48.736968)
26 sept. 2025,FR,Les Ulis,Avenue du Canada,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.195268 48.686787)
26 sept. 2025,FR,Wissous,Boulevard de l'Europe,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.33703 48.737349)
25 sept. 2025,FR,Palaiseau,Boulevard de la Grande Ceinture,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.252272 48.72185)
24 sept. 2025,FR,Wissous,Boulevard de l'Europe,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.33685 48.736934)
24 sept. 2025,FR,Villebon-sur-Yvette,Avenue du Québec,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.205755 48.688354)
24 sept. 2025,FR,Orsay,Avenue Saint-Laurent,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.203377 48.698947)
24 sept. 2025,FR,Orsay,Route de Montlhéry,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.186591 48.686412)
24 sept. 2025,FR,Orsay,Avenue Saint-Laurent,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.190019 48.698805)
24 sept. 2025,FR,Wissous,Boulevard de l'Europe,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.336889 48.737022)
24 sept. 2025,FR,Palaiseau,Rue Maurice Berteaux,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.242871 48.719067)
23 sept. 2025,FR,Wissous,Boulevard de l'Europe,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.336745 48.736696)
23 sept. 2025,FR,Villejust,Rue de Saulx,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.238954 48.684953)
23 sept. 2025,FR,Wissous,Boulevard de l'Europe,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.336831 48.73689)
23 sept. 2025,FR,Wissous,Boulevard de l'Europe,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.336838 48.736907)
23 sept. 2025,FR,Wissous,Boulevard de l'Europe,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.337139 48.737701)
22 sept. 2025,FR,Orsay,Rue Archangé,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.184934 48.696801)
22 sept. 2025,FR,Wissous,Boulevard de l'Europe,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.336905 48.737058)
22 sept. 2025,FR,Wissous,,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.335458 48.738943)
22 sept. 2025,FR,Palaiseau,Boulevard Thomas Gobert,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.201769 48.712175)
22 sept. 2025,FR,Villebon-sur-Yvette,Avenue du Québec,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.205686 48.688359)
22 sept. 2025,FR,Palaiseau,Avenue de la Vauve,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.20159 48.712453)
19 sept. 2025,FR,Villebon-sur-Yvette,D59,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.257454 48.704683)
19 sept. 2025,FR,Wissous,Boulevard de l'Europe,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.336859 48.736955)
19 sept. 2025,FR,Wissous,Boulevard de l'Europe,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.336835 48.736899)
19 sept. 2025,FR,Villebon-sur-Yvette,Avenue de la Baltique,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.206242 48.688782)
19 sept. 2025,FR,Wissous,Boulevard de l'Europe,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.336844 48.73692)
19 sept. 2025,FR,Orsay,D446,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.188607 48.684343)
18 sept. 2025,FR,Nozay,Route de Marcoussis,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.240689 48.653933)
18 sept. 2025,FR,Palaiseau,Rue Maurice Berteaux,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.243982 48.719782)
18 sept. 2025,FR,Palaiseau,Rue Maurice Berteaux,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.244029 48.719835)
18 sept. 2025,FR,Wissous,Boulevard de l'Europe,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(2.33686 48.736955)
