Date,Country,City,Street,Type,Subtype,Location
16 déc. 2025,FR,Athis-Mons,Rue Étienne Lebeau,ACCIDENT,ACCIDENT_MAJOR,Point(2.388667 48.708783)
16 déc. 2025,FR,null,A6b,ACCIDENT,ACCIDENT_MAJOR,Point(2.345271 48.7943)
16 déc. 2025,FR,null,null,ACCIDENT,ACCIDENT_MAJOR,Point(2.386172 48.64835)
16 déc. 2025,FR,Thiais,Esplanade Auguste Perret,ACCIDENT,ACCIDENT_MAJOR,Point(2.3687 48.763011)
16 déc. 2025,FR,Sainte-Geneviève-des-Bois,null,ACCIDENT,ACCIDENT_MAJOR,Point(2.341771 48.621287)
16 déc. 2025,FR,null,A86 - Intérieure,ACCIDENT,ACCIDENT_MAJOR,Point(2.381303 48.754372)
16 déc. 2025,FR,null,A6a,ACCIDENT,ACCIDENT_MAJOR,Point(2.344761 48.769217)
16 déc. 2025,FR,null,A6b,ACCIDENT,ACCIDENT_MAJOR,Point(2.33654 48.758037)
16 déc. 2025,FR,null,N104: Corbeil-Essonnes,ACCIDENT,ACCIDENT_MAJOR,Point(2.400579 48.627547)
16 déc. 2025,FR,null,N12,ACCIDENT,ACCIDENT_MAJOR,Point(2.102129 48.791435)
16 déc. 2025,FR,Clamart,Rue du Général Eisenhower,ACCIDENT,ACCIDENT_MAJOR,Point(2.235086 48.776592)
16 déc. 2025,FR,null,A86 - Extérieure,ACCIDENT,ACCIDENT_MAJOR,Point(2.229091 48.776098)
16 déc. 2025,FR,null,N12,ACCIDENT,ACCIDENT_MAJOR,Point(2.172504 48.781712)
16 déc. 2025,FR,Fresnes,Avenue de la Division Leclerc,ACCIDENT,ACCIDENT_MAJOR,Point(2.322502 48.759772)
16 déc. 2025,FR,null,Sortie 28: Verrières-le-Buisson,ACCIDENT,ACCIDENT_MAJOR,Point(2.275223 48.760009)
16 déc. 2025,FR,null,A6b,ACCIDENT,ACCIDENT_MAJOR,Point(2.341276 48.762474)
16 déc. 2025,FR,Athis-Mons,Avenue François Mitterrand,ACCIDENT,ACCIDENT_MAJOR,Point(2.371947 48.700248)
16 déc. 2025,FR,null,A86: Créteil,ACCIDENT,ACCIDENT_MAJOR,Point(2.221863 48.779362)
15 déc. 2025,FR,Massy,null,ACCIDENT,ACCIDENT_MAJOR,Point(2.241895 48.729813)
15 déc. 2025,FR,null,Sortie 2: Versailles-Centre,ACCIDENT,ACCIDENT_MAJOR,Point(2.156406 48.784607)
15 déc. 2025,FR,Orsay,Rue Aristide Briand,ACCIDENT,ACCIDENT_MAJOR,Point(2.194539 48.706942)
15 déc. 2025,FR,null,A86 - Extérieure,ACCIDENT,ACCIDENT_MAJOR,Point(2.225412 48.776803)
15 déc. 2025,FR,Châtenay-Malabry,Avenue de la Division Leclerc,ACCIDENT,ACCIDENT_MAJOR,Point(2.24533 48.771914)
15 déc. 2025,FR,null,N186b,ACCIDENT,ACCIDENT_MAJOR,Point(2.376375 48.753526)
15 déc. 2025,FR,null,D218: Villebon-sur-Yvette,ACCIDENT,ACCIDENT_MAJOR,Point(2.206017 48.684277)
15 déc. 2025,FR,null,N118,ACCIDENT,ACCIDENT_MAJOR,Point(2.190535 48.688038)
15 déc. 2025,FR,Gometz-la-Ville,Rue de Chartres,ACCIDENT,ACCIDENT_MAJOR,Point(2.125723 48.672525)
15 déc. 2025,FR,null,N186,ACCIDENT,ACCIDENT_MAJOR,Point(2.357486 48.753776)
15 déc. 2025,FR,Villemoisson-sur-Orge,Route de Corbeil,ACCIDENT,ACCIDENT_MAJOR,Point(2.337431 48.665749)
15 déc. 2025,FR,null,A86 - Intérieure,ACCIDENT,ACCIDENT_MAJOR,Point(2.279505 48.760153)
15 déc. 2025,FR,Châtenay-Malabry,D986,ACCIDENT,ACCIDENT_MAJOR,Point(2.244836 48.77198)
15 déc. 2025,FR,Clamart,Rue du Parc,ACCIDENT,ACCIDENT_MAJOR,Point(2.260818 48.79185)
14 déc. 2025,FR,null,N20,ACCIDENT,ACCIDENT_MAJOR,Point(2.266028 48.63464)
14 déc. 2025,FR,null,N104,ACCIDENT,ACCIDENT_MAJOR,Point(2.361455 48.625547)
14 déc. 2025,FR,Saint-Rémy-lès-Chevreuse,Rue de Vaugien,ACCIDENT,ACCIDENT_MAJOR,Point(2.088845 48.704581)
14 déc. 2025,FR,null,A6,ACCIDENT,ACCIDENT_MAJOR,Point(2.350282 48.669524)
14 déc. 2025,FR,null,D444,ACCIDENT,ACCIDENT_MAJOR,Point(2.22405 48.742125)
14 déc. 2025,FR,Montlhéry,Route d'Orléans,ACCIDENT,ACCIDENT_MAJOR,Point(2.267416 48.637891)
14 déc. 2025,FR,null,N20,ACCIDENT,ACCIDENT_MAJOR,Point(2.256888 48.616881)
14 déc. 2025,FR,Savigny-sur-Orge,Boulevard Aristide Briand,ACCIDENT,ACCIDENT_MAJOR,Point(2.342842 48.681188)
14 déc. 2025,FR,null,A6,ACCIDENT,ACCIDENT_MAJOR,Point(2.346239 48.671367)
13 déc. 2025,FR,null,A86 - Extérieure,ACCIDENT,ACCIDENT_MAJOR,Point(2.313982 48.762124)
13 déc. 2025,FR,null,D591,ACCIDENT,ACCIDENT_MAJOR,Point(2.263964 48.711844)
13 déc. 2025,FR,null,A6b,ACCIDENT,ACCIDENT_MAJOR,Point(2.328422 48.749264)
13 déc. 2025,FR,null,D257,ACCIDENT,ACCIDENT_MAJOR,Point(2.337773 48.676967)
13 déc. 2025,FR,null,A10,ACCIDENT,ACCIDENT_MAJOR,Point(2.232709 48.694922)
13 déc. 2025,FR,null,A10,ACCIDENT,ACCIDENT_MAJOR,Point(2.28829 48.714154)
13 déc. 2025,FR,Sainte-Geneviève-des-Bois,D117,ACCIDENT,ACCIDENT_MAJOR,Point(2.340927 48.625401)
13 déc. 2025,FR,Fresnes,Avenue de la Division Leclerc,ACCIDENT,ACCIDENT_MAJOR,Point(2.321029 48.760255)
13 déc. 2025,FR,Gif-sur-Yvette,Rocade de Frileuse,ACCIDENT,ACCIDENT_MAJOR,Point(2.125651 48.689445)
13 déc. 2025,FR,null,A10,ACCIDENT,ACCIDENT_MAJOR,Point(2.320734 48.741677)
13 déc. 2025,FR,Massy,Avenue de Paris,ACCIDENT,ACCIDENT_MAJOR,Point(2.268179 48.724421)
13 déc. 2025,FR,null,A86 - Tunnel d'Antony,ACCIDENT,ACCIDENT_MAJOR,Point(2.302134 48.762381)
13 déc. 2025,FR,null,A86 - Intérieure,ACCIDENT,ACCIDENT_MAJOR,Point(2.293549 48.760824)
12 déc. 2025,FR,null,A86 - Extérieure,ACCIDENT,ACCIDENT_MAJOR,Point(2.380178 48.753779)
12 déc. 2025,FR,La Ville-du-Bois,Grande Rue,ACCIDENT,ACCIDENT_MAJOR,Point(2.268285 48.660389)
12 déc. 2025,FR,null,N104,ACCIDENT,ACCIDENT_MAJOR,Point(2.393672 48.624676)
12 déc. 2025,FR,Verrières-le-Buisson,Rue des Acacias,ACCIDENT,ACCIDENT_MAJOR,Point(2.268015 48.759066)
12 déc. 2025,FR,null,N118,ACCIDENT,ACCIDENT_MAJOR,Point(2.222133 48.787811)
12 déc. 2025,FR,null,A10,ACCIDENT,ACCIDENT_MAJOR,Point(2.288888 48.714394)
12 déc. 2025,FR,null,A86 - Extérieure,ACCIDENT,ACCIDENT_MAJOR,Point(2.212135 48.778095)
12 déc. 2025,FR,null,A86 - Intérieure,ACCIDENT,ACCIDENT_MAJOR,Point(2.230242 48.776844)
12 déc. 2025,FR,Athis-Mons,Avenue Jean-Pierre Bénard,ACCIDENT,ACCIDENT_MAJOR,Point(2.378153 48.713331)
12 déc. 2025,FR,null,D218: Courtabœuf,ACCIDENT,ACCIDENT_MAJOR,Point(2.205242 48.68368)
12 déc. 2025,FR,null,N118,ACCIDENT,ACCIDENT_MAJOR,Point(2.22228 48.787506)
12 déc. 2025,FR,null,A6,ACCIDENT,ACCIDENT_MAJOR,Point(2.309816 48.716743)
12 déc. 2025,FR,null,A6,ACCIDENT,ACCIDENT_MAJOR,Point(2.341865 48.674536)
12 déc. 2025,FR,null,A6,ACCIDENT,ACCIDENT_MAJOR,Point(2.344012 48.672719)
12 déc. 2025,FR,null,N20,ACCIDENT,ACCIDENT_MAJOR,Point(2.287497 48.705871)
12 déc. 2025,FR,null,A86 - Extérieure,ACCIDENT,ACCIDENT_MAJOR,Point(2.22152 48.777415)
12 déc. 2025,FR,null,Sortie 7.1: Saint-Quentin-en-Yvelines,ACCIDENT,ACCIDENT_MAJOR,Point(2.258234 48.71912)
12 déc. 2025,FR,Linas,Rue de Leuville,ACCIDENT,ACCIDENT_MAJOR,Point(2.262183 48.62726)
12 déc. 2025,FR,Athis-Mons,Avenue Bernard Lathière,ACCIDENT,ACCIDENT_MAJOR,Point(2.376437 48.713888)
12 déc. 2025,FR,Orly,Rue du Bas Marin,ACCIDENT,ACCIDENT_MAJOR,Point(2.383775 48.746487)
12 déc. 2025,FR,null,N118,ACCIDENT,ACCIDENT_MAJOR,Point(2.222259 48.78755)
12 déc. 2025,FR,Fresnes,Avenue de la Liberté,ACCIDENT,ACCIDENT_MAJOR,Point(2.31864 48.766107)
12 déc. 2025,FR,Chevilly-Larue,Avenue de Stalingrad,ACCIDENT,ACCIDENT_MAJOR,Point(2.368013 48.767015)
11 déc. 2025,FR,null,D36,ACCIDENT,ACCIDENT_MAJOR,Point(2.097017 48.735183)
11 déc. 2025,FR,null,Sortie 2: Versailles-Centre,ACCIDENT,ACCIDENT_MAJOR,Point(2.15599 48.784807)
11 déc. 2025,FR,null,A6,ACCIDENT,ACCIDENT_MAJOR,Point(2.306682 48.708838)
11 déc. 2025,FR,null,D938,ACCIDENT,ACCIDENT_MAJOR,Point(2.125052 48.761124)
11 déc. 2025,FR,null,Sortie 25: Orly,ACCIDENT,ACCIDENT_MAJOR,Point(2.383683 48.756872)
11 déc. 2025,FR,null,A86 - Tunnel de Fresnes,ACCIDENT,ACCIDENT_MAJOR,Point(2.320818 48.76004)
11 déc. 2025,FR,null,A6b,ACCIDENT,ACCIDENT_MAJOR,Point(2.345681 48.770099)
11 déc. 2025,FR,null,A6b,ACCIDENT,ACCIDENT_MAJOR,Point(2.346109 48.78673)
11 déc. 2025,FR,Grigny,Avenue de la 1ère Armée Rhin et Danube,ACCIDENT,ACCIDENT_MAJOR,Point(2.3905 48.650437)
11 déc. 2025,FR,Rungis,null,ACCIDENT,ACCIDENT_MAJOR,Point(2.34935 48.753164)
11 déc. 2025,FR,null,A126,ACCIDENT,ACCIDENT_MAJOR,Point(2.299637 48.7107)
11 déc. 2025,FR,null,N12: Versailles,ACCIDENT,ACCIDENT_MAJOR,Point(2.163078 48.782447)
11 déc. 2025,FR,null,N104,ACCIDENT,ACCIDENT_MAJOR,Point(2.192143 48.645929)
11 déc. 2025,FR,null,N104,ACCIDENT,ACCIDENT_MAJOR,Point(2.252055 48.630424)
11 déc. 2025,FR,null,N12,ACCIDENT,ACCIDENT_MAJOR,Point(2.150854 48.786774)
11 déc. 2025,FR,Vélizy-Villacoublay,Rue du Petit Clamart,ACCIDENT,ACCIDENT_MAJOR,Point(2.224824 48.784023)
11 déc. 2025,FR,null,N104,ACCIDENT,ACCIDENT_MAJOR,Point(2.194005 48.645097)
11 déc. 2025,FR,Palaiseau,Rue Gutenberg,ACCIDENT,ACCIDENT_MAJOR,Point(2.256425 48.708421)
10 déc. 2025,FR,null,N12,ACCIDENT,ACCIDENT_MAJOR,Point(2.071816 48.791253)
10 déc. 2025,FR,null,N118: Évry,ACCIDENT,ACCIDENT_MAJOR,Point(2.222355 48.777216)
10 déc. 2025,FR,null,A86 - Extérieure,ACCIDENT,ACCIDENT_MAJOR,Point(2.357663 48.753565)
10 déc. 2025,FR,null,N104,ACCIDENT,ACCIDENT_MAJOR,Point(2.21497 48.635076)
10 déc. 2025,FR,Chilly-Mazarin,Avenue Pierre Brossolette,ACCIDENT,ACCIDENT_MAJOR,Point(2.31191 48.699577)
10 déc. 2025,FR,null,Sortie 1: Vélizy-Centre,ACCIDENT,ACCIDENT_MAJOR,Point(2.164192 48.781509)
10 déc. 2025,FR,Sainte-Geneviève-des-Bois,Rue d'Arsonval,ACCIDENT,ACCIDENT_MAJOR,Point(2.3469 48.638313)
10 déc. 2025,FR,null,D446,ACCIDENT,ACCIDENT_MAJOR,Point(2.174227 48.758462)
10 déc. 2025,FR,null,N118,ACCIDENT,ACCIDENT_MAJOR,Point(2.227979 48.762215)
10 déc. 2025,FR,null,null,ACCIDENT,ACCIDENT_MAJOR,Point(2.382818 48.651703)
10 déc. 2025,FR,null,A6b,ACCIDENT,ACCIDENT_MAJOR,Point(2.346924 48.783135)
10 déc. 2025,FR,Juvisy-sur-Orge,Avenue de la Cour de France,ACCIDENT,ACCIDENT_MAJOR,Point(2.372134 48.687488)
10 déc. 2025,FR,null,A86: Créteil,ACCIDENT,ACCIDENT_MAJOR,Point(2.222712 48.777216)
10 déc. 2025,FR,null,N104,ACCIDENT,ACCIDENT_MAJOR,Point(2.390901 48.623994)
9 déc. 2025,FR,Athis-Mons,Avenue François Mitterrand,ACCIDENT,ACCIDENT_MAJOR,Point(2.371327 48.712428)
9 déc. 2025,FR,null,A6,ACCIDENT,ACCIDENT_MAJOR,Point(2.335589 48.678443)
9 déc. 2025,FR,null,N20,ACCIDENT,ACCIDENT_MAJOR,Point(2.281206 48.673758)
9 déc. 2025,FR,null,A6,ACCIDENT,ACCIDENT_MAJOR,Point(2.33104 48.681045)
9 déc. 2025,FR,null,A6b,ACCIDENT,ACCIDENT_MAJOR,Point(2.319516 48.738663)
9 déc. 2025,FR,null,A10,ACCIDENT,ACCIDENT_MAJOR,Point(2.136116 48.623605)
9 déc. 2025,FR,Viry-Châtillon,Boulevard Husson,ACCIDENT,ACCIDENT_MAJOR,Point(2.381213 48.677515)
9 déc. 2025,FR,null,N118,ACCIDENT,ACCIDENT_MAJOR,Point(2.193977 48.668155)
9 déc. 2025,FR,null,C7,ACCIDENT,ACCIDENT_MAJOR,Point(2.117892 48.667979)
9 déc. 2025,FR,null,A126,ACCIDENT,ACCIDENT_MAJOR,Point(2.293007 48.711566)
9 déc. 2025,FR,Linas,Rue de la Garenne,ACCIDENT,ACCIDENT_MAJOR,Point(2.274235 48.631754)
9 déc. 2025,FR,null,A6b,ACCIDENT,ACCIDENT_MAJOR,Point(2.333356 48.755656)
9 déc. 2025,FR,null,A10,ACCIDENT,ACCIDENT_MAJOR,Point(2.137944 48.625682)
8 déc. 2025,FR,null,A86 - Intérieure,ACCIDENT,ACCIDENT_MAJOR,Point(2.201549 48.779027)
8 déc. 2025,FR,null,A86 - Extérieure,ACCIDENT,ACCIDENT_MAJOR,Point(2.381547 48.769998)
8 déc. 2025,FR,null,A6b,ACCIDENT,ACCIDENT_MAJOR,Point(2.346 48.786978)
8 déc. 2025,FR,null,null,ACCIDENT,ACCIDENT_MAJOR,Point(2.299132 48.718811)
8 déc. 2025,FR,null,A6,ACCIDENT,ACCIDENT_MAJOR,Point(2.354301 48.66833)
8 déc. 2025,FR,null,Sortie 36: Courcouronnes,ACCIDENT,ACCIDENT_MAJOR,Point(2.39999 48.625775)
8 déc. 2025,FR,Savigny-sur-Orge,Rue de Champagne,ACCIDENT,ACCIDENT_MAJOR,Point(2.359169 48.685506)
8 déc. 2025,FR,null,null,ACCIDENT,ACCIDENT_MAJOR,Point(2.306698 48.710182)
8 déc. 2025,FR,null,D118,ACCIDENT,ACCIDENT_MAJOR,Point(2.201486 48.680313)
8 déc. 2025,FR,null,N20,ACCIDENT,ACCIDENT_MAJOR,Point(2.286266 48.689428)
8 déc. 2025,FR,null,A10,ACCIDENT,ACCIDENT_MAJOR,Point(2.069718 48.602322)
8 déc. 2025,FR,null,null,ACCIDENT,ACCIDENT_MAJOR,Point(2.309265 48.711956)
8 déc. 2025,FR,null,A6b,ACCIDENT,ACCIDENT_MAJOR,Point(2.321669 48.741752)
8 déc. 2025,FR,null,A6: Paris,ACCIDENT,ACCIDENT_MAJOR,Point(2.33699 48.678217)
8 déc. 2025,FR,null,A86 - Intérieure,ACCIDENT,ACCIDENT_MAJOR,Point(2.20037 48.779112)
8 déc. 2025,FR,null,A86 - Intérieure,ACCIDENT,ACCIDENT_MAJOR,Point(2.284721 48.760676)
7 déc. 2025,FR,null,D19,ACCIDENT,ACCIDENT_MAJOR,Point(2.322508 48.605333)
7 déc. 2025,FR,null,A6a,ACCIDENT,ACCIDENT_MAJOR,Point(2.346123 48.775202)
7 déc. 2025,FR,null,D444,ACCIDENT,ACCIDENT_MAJOR,Point(2.236674 48.731942)
7 déc. 2025,FR,null,N118,ACCIDENT,ACCIDENT_MAJOR,Point(2.223968 48.756946)
7 déc. 2025,FR,Massy,Rue Florence Arthaud,ACCIDENT,ACCIDENT_MAJOR,Point(2.262976 48.723515)
7 déc. 2025,FR,null,null,ACCIDENT,ACCIDENT_MAJOR,Point(2.384342 48.650176)
7 déc. 2025,FR,null,null,ACCIDENT,ACCIDENT_MAJOR,Point(2.38572 48.648801)
7 déc. 2025,FR,Viry-Châtillon,Rue Francœur,ACCIDENT,ACCIDENT_MAJOR,Point(2.38179 48.673539)
7 déc. 2025,FR,null,D444,ACCIDENT,ACCIDENT_MAJOR,Point(2.230525 48.735062)
7 déc. 2025,FR,null,A6,ACCIDENT,ACCIDENT_MAJOR,Point(2.340825 48.675667)
7 déc. 2025,FR,null,A6,ACCIDENT,ACCIDENT_MAJOR,Point(2.34159 48.675029)
7 déc. 2025,FR,null,N104,ACCIDENT,ACCIDENT_MAJOR,Point(2.400064 48.629945)
7 déc. 2025,FR,null,A6,ACCIDENT,ACCIDENT_MAJOR,Point(2.357167 48.667733)
7 déc. 2025,FR,null,N104,ACCIDENT,ACCIDENT_MAJOR,Point(2.400891 48.63319)
7 déc. 2025,FR,null,N104,ACCIDENT,ACCIDENT_MAJOR,Point(2.376884 48.623878)
7 déc. 2025,FR,Massy,Avenue du Maréchal Leclerc,ACCIDENT,ACCIDENT_MAJOR,Point(2.300505 48.729882)
7 déc. 2025,FR,null,N104,ACCIDENT,ACCIDENT_MAJOR,Point(2.400723 48.632575)
7 déc. 2025,FR,Vélizy-Villacoublay,null,ACCIDENT,ACCIDENT_MAJOR,Point(2.211638 48.784147)
7 déc. 2025,FR,null,A10,ACCIDENT,ACCIDENT_MAJOR,Point(2.135954 48.623465)
7 déc. 2025,FR,null,N104: Bordeaux,ACCIDENT,ACCIDENT_MAJOR,Point(2.400696 48.633859)
7 déc. 2025,FR,null,N104,ACCIDENT,ACCIDENT_MAJOR,Point(2.400892 48.633433)
7 déc. 2025,FR,null,A6,ACCIDENT,ACCIDENT_MAJOR,Point(2.339975 48.676346)
7 déc. 2025,FR,null,null,ACCIDENT,ACCIDENT_MAJOR,Point(2.384539 48.649978)
7 déc. 2025,FR,null,A6,ACCIDENT,ACCIDENT_MAJOR,Point(2.366948 48.663366)
7 déc. 2025,FR,null,A10,ACCIDENT,ACCIDENT_MAJOR,Point(2.287133 48.710694)
7 déc. 2025,FR,null,N104: Bordeaux,ACCIDENT,ACCIDENT_MAJOR,Point(2.400568 48.634139)
7 déc. 2025,FR,null,null,ACCIDENT,ACCIDENT_MAJOR,Point(2.385999 48.648523)
7 déc. 2025,FR,Saint-Rémy-lès-Chevreuse,Rue de Versailles,ACCIDENT,ACCIDENT_MAJOR,Point(2.083521 48.709512)
6 déc. 2025,FR,null,A6,ACCIDENT,ACCIDENT_MAJOR,Point(2.310828 48.700339)
6 déc. 2025,FR,null,N186,ACCIDENT,ACCIDENT_MAJOR,Point(2.36663 48.753883)
6 déc. 2025,FR,null,N186,ACCIDENT,ACCIDENT_MAJOR,Point(2.36593 48.753865)
6 déc. 2025,FR,Chilly-Mazarin,Avenue Pierre Brossolette,ACCIDENT,ACCIDENT_MAJOR,Point(2.314393 48.699377)
6 déc. 2025,FR,null,A86 - Tunnel d'Antony,ACCIDENT,ACCIDENT_MAJOR,Point(2.303939 48.762758)
6 déc. 2025,FR,null,Sortie 5: L'Haÿ-les-Roses,ACCIDENT,ACCIDENT_MAJOR,Point(2.35503 48.751947)
6 déc. 2025,FR,null,N118: Évry,ACCIDENT,ACCIDENT_MAJOR,Point(2.229184 48.770255)
6 déc. 2025,FR,null,N118,ACCIDENT,ACCIDENT_MAJOR,Point(2.202969 48.749931)
6 déc. 2025,FR,null,A6b: Bordeaux,ACCIDENT,ACCIDENT_MAJOR,Point(2.331061 48.756544)
6 déc. 2025,FR,Villejuif,Avenue Karl Marx,ACCIDENT,ACCIDENT_MAJOR,Point(2.364597 48.784579)
6 déc. 2025,FR,null,N118,ACCIDENT,ACCIDENT_MAJOR,Point(2.228711 48.763294)
6 déc. 2025,FR,null,A86 - Extérieure,ACCIDENT,ACCIDENT_MAJOR,Point(2.382029 48.754625)
6 déc. 2025,FR,null,A126,ACCIDENT,ACCIDENT_MAJOR,Point(2.296531 48.711156)
6 déc. 2025,FR,null,A86 - Intérieure,ACCIDENT,ACCIDENT_MAJOR,Point(2.334989 48.756361)
6 déc. 2025,FR,null,A6,ACCIDENT,ACCIDENT_MAJOR,Point(2.311274 48.700048)
6 déc. 2025,FR,null,N186: Lille,ACCIDENT,ACCIDENT_MAJOR,Point(2.339965 48.755576)
6 déc. 2025,FR,null,A10,ACCIDENT,ACCIDENT_MAJOR,Point(2.287736 48.710677)
5 déc. 2025,FR,null,N118,ACCIDENT,ACCIDENT_MAJOR,Point(2.218195 48.794918)
5 déc. 2025,FR,null,A6,ACCIDENT,ACCIDENT_MAJOR,Point(2.3156 48.732815)
5 déc. 2025,FR,Montlhéry,Route d'Orléans,ACCIDENT,ACCIDENT_MAJOR,Point(2.269462 48.64311)
5 déc. 2025,FR,null,A10,ACCIDENT,ACCIDENT_MAJOR,Point(2.303419 48.727174)
5 déc. 2025,FR,null,N118,ACCIDENT,ACCIDENT_MAJOR,Point(2.223171 48.783885)
5 déc. 2025,FR,null,A6b,ACCIDENT,ACCIDENT_MAJOR,Point(2.346752 48.785091)
5 déc. 2025,FR,null,D444,ACCIDENT,ACCIDENT_MAJOR,Point(2.231177 48.734617)
5 déc. 2025,FR,null,A86 - Extérieure,ACCIDENT,ACCIDENT_MAJOR,Point(2.38385 48.756484)
5 déc. 2025,FR,Longjumeau,Route de Corbeil,ACCIDENT,ACCIDENT_MAJOR,Point(2.312252 48.681869)
5 déc. 2025,FR,Chilly-Mazarin,Avenue Pierre Brossolette,ACCIDENT,ACCIDENT_MAJOR,Point(2.307927 48.700076)
5 déc. 2025,FR,null,A10,ACCIDENT,ACCIDENT_MAJOR,Point(2.289469 48.712139)
5 déc. 2025,FR,Les Ulis,null,ACCIDENT,ACCIDENT_MAJOR,Point(2.194123 48.676313)
5 déc. 2025,FR,Viry-Châtillon,Avenue de la Baronne de Laroche,ACCIDENT,ACCIDENT_MAJOR,Point(2.365808 48.676985)
5 déc. 2025,FR,Guyancourt,null,ACCIDENT,ACCIDENT_MAJOR,Point(2.072919 48.76183)
5 déc. 2025,FR,null,A10,ACCIDENT,ACCIDENT_MAJOR,Point(2.289231 48.711384)
4 déc. 2025,FR,null,A6,ACCIDENT,ACCIDENT_MAJOR,Point(2.308223 48.71248)
4 déc. 2025,FR,null,A6,ACCIDENT,ACCIDENT_MAJOR,Point(2.314434 48.729173)
4 déc. 2025,FR,Sainte-Geneviève-des-Bois,D117,ACCIDENT,ACCIDENT_MAJOR,Point(2.340923 48.625346)
4 déc. 2025,FR,null,N104,ACCIDENT,ACCIDENT_MAJOR,Point(2.293876 48.623117)
4 déc. 2025,FR,null,D118,ACCIDENT,ACCIDENT_MAJOR,Point(2.212287 48.686134)
4 déc. 2025,FR,null,A6a,ACCIDENT,ACCIDENT_MAJOR,Point(2.344354 48.790226)
4 déc. 2025,FR,null,N104,ACCIDENT,ACCIDENT_MAJOR,Point(2.283832 48.62212)
4 déc. 2025,FR,null,A10,ACCIDENT,ACCIDENT_MAJOR,Point(2.312098 48.732825)
4 déc. 2025,FR,Villejuif,Rue du Clos Fleuri,ACCIDENT,ACCIDENT_MAJOR,Point(2.373973 48.786381)
4 déc. 2025,FR,Athis-Mons,Avenue Jean-Pierre Bénard,ACCIDENT,ACCIDENT_MAJOR,Point(2.370699 48.716086)
4 déc. 2025,FR,null,A6,ACCIDENT,ACCIDENT_MAJOR,Point(2.308351 48.712824)
4 déc. 2025,FR,null,N118,ACCIDENT,ACCIDENT_MAJOR,Point(2.222502 48.751085)
4 déc. 2025,FR,null,N118,ACCIDENT,ACCIDENT_MAJOR,Point(2.195844 48.746867)
4 déc. 2025,FR,null,N118,ACCIDENT,ACCIDENT_MAJOR,Point(2.190285 48.681488)
4 déc. 2025,FR,Brétigny-sur-Orge,null,ACCIDENT,ACCIDENT_MAJOR,Point(2.298153 48.622897)
4 déc. 2025,FR,null,N118,ACCIDENT,ACCIDENT_MAJOR,Point(2.221962 48.750487)
4 déc. 2025,FR,null,A86 - Intérieure,ACCIDENT,ACCIDENT_MAJOR,Point(2.244928 48.766306)
4 déc. 2025,FR,null,A10,ACCIDENT,ACCIDENT_MAJOR,Point(2.317348 48.739285)
4 déc. 2025,FR,null,A6,ACCIDENT,ACCIDENT_MAJOR,Point(2.309773 48.701035)
4 déc. 2025,FR,null,A106,ACCIDENT,ACCIDENT_MAJOR,Point(2.359157 48.74683)
4 déc. 2025,FR,null,A6,ACCIDENT,ACCIDENT_MAJOR,Point(2.308475 48.713156)
4 déc. 2025,FR,null,A86 - Extérieure,ACCIDENT,ACCIDENT_MAJOR,Point(2.205282 48.778581)
4 déc. 2025,FR,null,A6,ACCIDENT,ACCIDENT_MAJOR,Point(2.327055 48.68581)
4 déc. 2025,FR,null,A6: Paris,ACCIDENT,ACCIDENT_MAJOR,Point(2.310301 48.700832)
4 déc. 2025,FR,null,A6,ACCIDENT,ACCIDENT_MAJOR,Point(2.314303 48.728823)
4 déc. 2025,FR,null,Sortie 6b: Palaiseau,ACCIDENT,ACCIDENT_MAJOR,Point(2.210443 48.749677)
4 déc. 2025,FR,null,N118,ACCIDENT,ACCIDENT_MAJOR,Point(2.214857 48.748889)
4 déc. 2025,FR,null,A10,ACCIDENT,ACCIDENT_MAJOR,Point(2.288586 48.711505)
4 déc. 2025,FR,null,A6,ACCIDENT,ACCIDENT_MAJOR,Point(2.356189 48.667936)
4 déc. 2025,FR,null,A106,ACCIDENT,ACCIDENT_MAJOR,Point(2.358666 48.747326)
4 déc. 2025,FR,Viry-Châtillon,Avenue Victor Schœlcher,ACCIDENT,ACCIDENT_MAJOR,Point(2.3729 48.658931)
4 déc. 2025,FR,null,A6,ACCIDENT,ACCIDENT_MAJOR,Point(2.314545 48.729471)
3 déc. 2025,FR,null,N118,ACCIDENT,ACCIDENT_MAJOR,Point(2.229889 48.767867)
3 déc. 2025,FR,null,D128,ACCIDENT,ACCIDENT_MAJOR,Point(2.17198 48.714369)
3 déc. 2025,FR,Thiais,Rond-point d'Espagne,ACCIDENT,ACCIDENT_MAJOR,Point(2.374646 48.754191)
3 déc. 2025,FR,null,Boulevard Val Vert,ACCIDENT,ACCIDENT_MAJOR,Point(2.341986 48.618635)
3 déc. 2025,FR,null,N7,ACCIDENT,ACCIDENT_MAJOR,Point(2.367784 48.73005)
3 déc. 2025,FR,null,A86 - Tunnel du Moulin,ACCIDENT,ACCIDENT_MAJOR,Point(2.3799 48.764746)
3 déc. 2025,FR,null,A10: Paris,ACCIDENT,ACCIDENT_MAJOR,Point(2.248381 48.722617)
3 déc. 2025,FR,null,Sortie 12: Palaiseau,ACCIDENT,ACCIDENT_MAJOR,Point(2.192366 48.694761)
3 déc. 2025,FR,null,N104,ACCIDENT,ACCIDENT_MAJOR,Point(2.239076 48.630496)
