Date,Country,City,Street,Type,Subtype,Location
17 déc. 2022,FR,Longjumeau,Rue de Chilly,ACCIDENT,ACCIDENT_MINOR,Point(2.29884 48.697715)
17 déc. 2022,FR,Linas,Rue de l'Arpajonnais,ACCIDENT,ACCIDENT_MINOR,Point(2.266392 48.635044)
17 déc. 2022,FR,Longjumeau,Avenue de l'Abbé Pierre,ACCIDENT,ACCIDENT_MINOR,Point(2.300115 48.697697)
17 déc. 2022,FR,Longjumeau,Avenue de l'Abbé Pierre,ACCIDENT,ACCIDENT_MINOR,Point(2.300593 48.697728)
17 déc. 2022,FR,Longjumeau,Avenue de l'Abbé Pierre,ACCIDENT,ACCIDENT_MINOR,Point(2.299662 48.697697)
16 déc. 2022,FR,Villejust,Avenue de la Baltique,ACCIDENT,ACCIDENT_MINOR,Point(2.205215 48.684873)
16 déc. 2022,FR,Villejust,Avenue de la Baltique,ACCIDENT,ACCIDENT_MINOR,Point(2.20572 48.685234)
16 déc. 2022,FR,Saulx-les-Chartreux,,ACCIDENT,ACCIDENT_MINOR,Point(2.284784 48.694544)
16 déc. 2022,FR,Villejust,Avenue de la Baltique,ACCIDENT,ACCIDENT_MINOR,Point(2.204821 48.684565)
16 déc. 2022,FR,Villejust,Avenue de la Baltique,ACCIDENT,ACCIDENT_MINOR,Point(2.205482 48.685063)
16 déc. 2022,FR,Ballainvilliers,Route de la Grange aux Cercles,ACCIDENT,ACCIDENT_MINOR,Point(2.284842 48.667866)
16 déc. 2022,FR,Saulx-les-Chartreux,Route de Montlhéry,ACCIDENT,ACCIDENT_MINOR,Point(2.264921 48.680848)
16 déc. 2022,FR,La Ville-du-Bois,Avenue de la Division Leclerc,ACCIDENT,ACCIDENT_MINOR,Point(2.277101 48.663169)
15 déc. 2022,FR,La Ville-du-Bois,Avenue de la Division Leclerc,ACCIDENT,ACCIDENT_MINOR,Point(2.277413 48.663977)
15 déc. 2022,FR,Verrières-le-Buisson,Allée des Bouvreuils,ACCIDENT,ACCIDENT_MINOR,Point(2.276354 48.750911)
15 déc. 2022,FR,Linas,,ACCIDENT,ACCIDENT_MINOR,Point(2.262931 48.626981)
15 déc. 2022,FR,Orsay,Route de Montlhéry,ACCIDENT,ACCIDENT_MINOR,Point(2.188344 48.684778)
14 déc. 2022,FR,Les Ulis,,ACCIDENT,ACCIDENT_MINOR,Point(2.192473 48.675429)
14 déc. 2022,FR,Villebon-sur-Yvette,Rue du Viaduc,ACCIDENT,ACCIDENT_MINOR,Point(2.245764 48.701164)
14 déc. 2022,FR,Les Ulis,Allée des Oliviers,ACCIDENT,ACCIDENT_MINOR,Point(2.186227 48.677929)
14 déc. 2022,FR,Linas,Avenue Georges Boillot,ACCIDENT,ACCIDENT_MINOR,Point(2.254214 48.624283)
14 déc. 2022,FR,Palaiseau,Résidence Les Larris,ACCIDENT,ACCIDENT_MINOR,Point(2.240108 48.721242)
13 déc. 2022,FR,Wissous,Boulevard Arago,ACCIDENT,ACCIDENT_MINOR,Point(2.316344 48.725734)
13 déc. 2022,FR,Wissous,Boulevard Arago,ACCIDENT,ACCIDENT_MINOR,Point(2.316628 48.726497)
13 déc. 2022,FR,Longjumeau,Rue Georges Bizet,ACCIDENT,ACCIDENT_MINOR,Point(2.296619 48.699688)
13 déc. 2022,FR,Les Ulis,Route de Montlhéry,ACCIDENT,ACCIDENT_MINOR,Point(2.194082 48.67396)
13 déc. 2022,FR,Ballainvilliers,Route de Chasse,ACCIDENT,ACCIDENT_MINOR,Point(2.278755 48.670464)
13 déc. 2022,FR,Ballainvilliers,Avenue de la Division Leclerc,ACCIDENT,ACCIDENT_MINOR,Point(2.27813 48.665534)
13 déc. 2022,FR,Saulx-les-Chartreux,Rue de Lunezy,ACCIDENT,ACCIDENT_MINOR,Point(2.277582 48.675558)
12 déc. 2022,FR,Palaiseau,Rue Édouard Branly,ACCIDENT,ACCIDENT_MINOR,Point(2.248764 48.717077)
